US1CASN0062,38.2262,-122.6391,11.0
US1CASN0063,38.5534,-122.7929,47.9
US1CASN0070,38.3651,-122.5718,291.4
US1CASN0071,38.3392,-122.7113,29.3
US1CASN0074,38.6476,-122.9207,43.3
US1CASN0078,38.7990,-123.0277,116.4
US1CASN0080,38.3778,-122.5343,102.7
US1CASN0084,38.3163,-122.4726,89.9
US1CASN0089,38.7839,-122.9628,312.7
US1CASN0090,38.4733,-122.8974,61.3
US1CASN0096,38.5653,-123.2058,196.6
US1CASN0098,38.5319,-123.1886,369.1
US1CASN0100,38.3823,-122.5507,111.3
US1CASO0003,38.0753,-122.1778,92.7
US1CASO0006,38.0864,-122.1570,75.0
US1CASR0005,34.5253,-117.4331,940.3
US1CASR0009,34.5043,-117.1808,896.4
US1CASR0014,34.0973,-116.3178,1039.1
US1CASR0017,34.1241,-116.0847,659.0
US1CASR0022,34.0867,-116.5618,960.7
US1CASR0023,34.8667,-117.0592,795.2
US1CASR0027,34.4849,-117.6442,1065.3
US1CASR0029,34.1442,-117.3810,451.7
US1CASR0035,34.9237,-117.0177,661.4
US1CASS0001,37.7892,-120.7518,43.9
US1CASS0002,37.7819,-120.7769,70.7
US1CAST0005,36.8422,-121.3650,118.6
US1CASZ0006,37.1811,-122.0911,525.5
US1CASZ0021,37.1693,-122.1641,266.7
US1CASZ0024,37.1051,-122.0468,255.4
US1CASZ0028,37.0022,-121.9363,126.2
US1CASZ0048,37.0723,-122.1362,572.4
US1CATH0005,40.1591,-122.3515,127.4
US1CATH0008,40.2242,-122.3603,169.8
US1CATH0010,40.3690,-122.2009,172.8
US1CATH0012,40.2821,-122.3784,194.8
US1CATH0014,40.1715,-122.3261,152.7
US1CATH0019,40.2145,-122.2429,123.7
US1CATL0005,36.3153,-119.3176,96.9
US1CATL0011,36.4584,-118.8858,307.8
US1CATY0005,40.8768,-123.5302,205.4
US1CATY0006,40.3209,-123.3755,841.9
US1CATY0011,40.9826,-122.6965,739.7
US1CAVT0001,34.1772,-118.8984,210.9
US1CAVT0002,34.7460,-119.1103,1607.5
US1CAVT0006,34.4513,-119.2511,242.9
US1CAYB0001,39.4518,-121.2801,624.5
US1CAYB0003,39.2241,-121.5940,22.3
US1CAYB0004,39.0135,-121.4243,25.9
US1CAYL0001,38.5425,-121.7210,11.0
US1CAYL0002,38.5618,-121.7241,12.5
US1CAYL0009,38.5523,-121.7855,17.4
US1CAYL0010,38.6471,-121.7322,11.6
USC00040010,38.2178,-121.2014,26.5
USC00040029,41.1933,-120.9444,1280.8
USC00040136,32.8358,-116.7775,516.6
USC00040144,34.1822,-118.1383,343.5
USC00040161,41.4903,-120.5439,1332.9
USC00040176,34.5592,-115.7442,197.5
USC00040192,33.8647,-117.8425,71.6
USC00040212,38.5731,-122.4406,522.7
USC00040332,35.2111,-118.8336,137.2
USC00040343,36.4914,-118.8253,520.6
USC00040379,37.0919,-119.5128,637.0
USC00040383,38.9072,-121.0839,393.8
USC00040444,35.4186,-119.0508,143.3
USC00040449,36.9092,-119.0883,528.8
USC00040521,34.8928,-117.0219,676.7
USC00040673,37.0856,-122.0797,128.0
USC00040741,34.2431,-116.9169,2058.3
USC00040790,36.2472,-121.7803,61.0
USC00040798,34.2947,-118.1886,709.0
USC00040820,37.2322,-118.5994,2581.7
USC00040823,37.3878,-118.4142,1274.4
USC00040924,33.6139,-114.5978,81.7
USC00040931,39.3886,-120.0936,1699.3
USC00040943,38.2119,-119.0142,2551.2
USC00040983,33.2558,-116.4036,246.9
USC00041018,39.4539,-120.6556,1641.3
USC00041159,39.9372,-121.3147,576.4
USC00041194,34.1867,-118.3481,199.6
USC00041244,35.4028,-119.4700,68.6
USC00041253,34.5822,-119.9817,240.5
USC00041277,38.2769,-120.3114,1431.0
USC00041312,38.5769,-122.5781,106.7
USC00041424,32.6264,-116.4700,801.6
USC00041428,38.2486,-120.8433,200.6
USC00041614,41.5300,-120.1792,1428.9
USC00041697,37.9747,-119.9161,1452.4
USC00041700,40.3033,-121.2422,1380.7
USC00041715,39.6911,-121.8211,56.4
USC00041738,33.6617,-115.7206,520.0
USC00041758,32.6400,-117.0858,17.1
USC00041806,38.9239,-122.5672,411.2
USC00041838,38.7931,-123.0264,121.9
USC00041864,36.1356,-120.3606,204.2
USC00041879,37.2119,-119.6900,676.0
USC00041907,40.4000,-122.1433,128.0
USC00041912,39.0900,-120.9469,723.3
USC00041916,39.3308,-121.1922,181.4
USC00041948,39.1875,-122.0269,15.2
USC00041990,41.9797,-122.3381,812.3
USC00042012,36.0975,-119.5817,61.0
USC00042090,34.0917,-117.8800,185.0
USC00042214,34.0050,-118.4139,28.0
USC00042239,32.9897,-116.5872,1414.3
USC00042294,38.5350,-121.7761,18.3
USC00042319,36.4625,-116.8672,-59.1
USC00042327,33.6514,-116.3764,365.8
USC00042346,35.7683,-119.2600,92.0
USC00042402,39.8717,-121.6108,826.0
USC00042500,39.5633,-120.8239,888.5
USC00042574,41.1831,-122.2817,661.1
USC00042598,33.8081,-115.4514,296.6
USC00042706,32.8006,-116.9281,150.9
USC00042709,32.8856,-116.8150,182.9
USC00042713,32.7669,-115.5617,-9.1
USC00042805,33.6861,-117.3458,386.5
USC00042863,33.1211,-117.0900,182.9
USC00042920,37.5850,-120.2672,134.7
USC00042934,38.2736,-122.0678,12.2
USC00042941,34.7050,-118.4297,932.7
USC00042964,41.0081,-121.4350,1005.8
USC00043038,38.5250,-120.6981,661.4
USC00043083,36.3642,-120.1561,86.9
USC00043134,39.0100,-120.8456,919.0
USC00043157,41.8714,-120.1575,1444.4
USC00043161,39.5100,-123.7564,37.5
USC00043182,41.6011,-122.8478,831.8
USC00043191,38.5150,-123.2447,34.1
USC00043244,37.5422,-122.0158,11.6
USC00043256,36.7672,-119.7092,103.0
USC00043261,36.9969,-119.7072,125.0
USC00043357,41.8458,-123.9669,118.0
USC00043384,38.9331,-120.8008,914.7
USC00043402,34.5225,-119.6822,474.9
USC00043417,37.0031,-121.5608,59.1
USC00043463,35.7269,-118.7006,957.1
USC00043491,39.1503,-120.9003,981.5
USC00043551,36.7375,-118.9619,2005.6
USC00043573,39.2042,-121.0681,731.5
USC00043578,38.4306,-122.8647,61.0
USC00043669,37.8444,-120.2258,853.4
USC00043714,37.4725,-122.4433,8.2
USC00043747,36.3158,-119.6369,72.2
USC00043761,41.7961,-123.3747,348.1
USC00043800,39.2372,-121.2667,243.8
USC00043824,40.9317,-121.5433,919.0
USC00043855,33.7044,-115.6289,417.6
USC00043875,38.6294,-122.8664,53.9
USC00043882,35.6842,-121.1683,465.1
USC00043896,33.7381,-116.8939,552.0
USC00043914,33.2372,-116.7614,823.0
USC00043939,37.9614,-119.7831,1179.6
USC00044025,36.8483,-121.4214,83.8
USC00044211,33.7572,-116.7067,1639.8
USC00044223,32.8489,-115.5667,-19.5
USC00044259,33.7086,-116.2153,-6.4
USC00044297,34.1472,-115.1219,281.0
USC00044303,33.7200,-117.7231,164.6
USC00044374,41.2706,-120.2983,1621.2
USC00044394,34.3592,-116.5378,965.3
USC00044405,34.1472,-116.2747,781.2
USC00044412,33.0764,-116.5925,1284.7
USC00044422,34.4908,-119.5069,688.8
USC00044484,38.8089,-120.8208,609.6
USC00044500,37.9567,-122.5447,44.2
USC00044534,36.0067,-119.9600,73.2
USC00044555,36.2069,-121.1378,97.5
USC00044710,32.8536,-116.8947,210.3
USC00044712,38.4919,-122.0039,57.0
USC00044838,41.7117,-121.5067,1455.4
USC00044863,34.8333,-118.8650,1089.7
USC00044881,37.9567,-119.1194,2071.7
USC00044890,36.3817,-119.0264,156.4
USC00044957,36.2033,-119.0545,132.6
USC00044997,37.6819,-121.7514,161.2
USC00045026,36.6044,-118.7325,2052.8
USC00045064,34.6539,-120.4514,22.9
USC00045100,35.3836,-118.4122,1290.8
USC00045118,37.0564,-120.8667,36.6
USC00045119,36.8750,-120.9386,256.9
USC00045151,35.6181,-119.6892,87.8
USC00045233,36.9539,-120.0378,82.3
USC00045311,40.5411,-121.5767,1752.6
USC00045360,38.4917,-122.1242,146.3
USC00045449,41.2517,-122.1383,985.4
USC00045502,33.5697,-116.0731,-55.8
USC00045532,37.2889,-120.5158,46.9
USC00045598,38.7478,-122.6258,341.7
USC00045679,40.3458,-121.6092,1485.9
USC00045756,35.0492,-118.1619,833.6
USC00045795,36.5928,-121.8556,37.2
USC00045860,34.0864,-116.5622,958.6
USC00045866,35.3669,-120.8447,36.0
USC00045915,37.8792,-121.9303,661.4
USC00045933,37.3433,-121.6347,1286.3
USC00045941,41.7833,-122.0447,1300.0
USC00045968,32.8672,-116.4194,1804.4
USC00045983,41.3217,-122.3172,1101.2
USC00046027,37.8978,-122.5689,67.1
USC00046074,38.2778,-122.2647,10.7
USC00046136,39.2467,-121.0008,847.6
USC00046154,34.9456,-119.6828,658.4
USC00046168,37.2811,-121.0178,27.4
USC00046174,38.0047,-120.4864,292.6
USC00046175,33.6031,-117.8836,3.0
USC00046194,38.9261,-121.5447,13.1
USC00046197,33.2775,-115.5239,-18.3
